id,source,url,headline,abstract,img_url,publish_time
qbitai_news|419913,qbitai_news,https://www.qbitai.com/2026/05/419913.html,L2++「五冠王」文远知行：自动驾驶版的张雪机车，专治各种不服,赛车有张雪，智驾有文远,https://www.qbitai.com/wp-content/uploads/2026/05/097ece2c275cd09019ffa5b6b4f302a2.png,2026-05-19 13:11:31
tmtpost_news|7992639,tmtpost_news,https://www.tmtpost.com/7992639.html,AI叙事拐点，中国AI公司要押上更多筹码,AI越发决定公司身位的生存之战，窗口期有限，投入在决定明天的高度。,https://images.tmtpost.com/uploads/images/2026/05/cae5796c13f402b495c16d5261c33549_1779162975.png,2026-05-19 12:42:34
tmtpost_news|7992670,tmtpost_news,https://www.tmtpost.com/7992670.html,10人小团队，如何跑出日活第一Agent?,WorkBuddy是一个切片,https://images.tmtpost.com/uploads/images/2026/05/ba3d98953c57cf72d97835d41a356d46_1779164394.png,2026-05-19 12:42:30
tmtpost_news|7992681,tmtpost_news,https://www.tmtpost.com/7992681.html,杨立昆的一个转推，宣布 Meta AI “已死”,自研人才流失，投资也没成果,https://images.tmtpost.com/uploads/images/2026/05/3782ffd58aa18256076fa590dc98bc04_1779164835.png,2026-05-19 12:42:21
x_tweets|2056588601216168168,x_tweets,https://x.com/garrytan/status/2056588601216168168,OK I guess we're going pretty fast improving GBrain day to day right now https://t.co/gD7aT2DyLN,,https://pbs.twimg.com/media/HIp4ZvZbIAIRZMy.jpg,2026-05-19 12:11:46
x_tweets|2056587713575629177,x_tweets,https://x.com/swyx/status/2056587713575629177,RT @raveeshbhalla: @mathurahravi This by @swyx is some of the best writing on the internet https://t.co/s1SFGVENLW,,,2026-05-19 12:08:15
kr36_news|3815589615657216,kr36_news,https://36kr.com/p/3815589615657216,AI行业集体告别“Token崇拜”,黄仁勋“造Token”，无招“效法自然”，李彦宏“数战果”,https://img.36krcdn.com/hsossms/20260519/v2_db6e0a0137ed4c08a1d95de05d2d886f@1743780481@ai_oswg1017441oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-19 12:02:49
x_tweets|2056584641654751308,x_tweets,https://x.com/garrytan/status/2056584641654751308,Also 28 bug fixes landing in a single bug fix wave that rolls up 22 community PRs and 14 issues https://t.co/Y9k2EHpkjx,,https://pbs.twimg.com/media/HIpryb7bQAID3PX.jpg,2026-05-19 11:56:02
tmtpost_news|7992722,tmtpost_news,https://www.tmtpost.com/7992722.html,Token套餐上线：AI时代的“流量战争”，轮到豆包们卷了,运营商下场卖Token，AI商业模式开始改写,https://images.tmtpost.com/uploads/images/2026/05/d249ec1a09d5eea810028e9a6d3608fa_1779161953.png,2026-05-19 11:52:18
tmtpost_news|7992564,tmtpost_news,https://www.tmtpost.com/7992564.html,QClaw暴跌99.19%，从“AI革命”到“一地虾壳”，谁在裸泳？,“龙虾”从爆火到预冷，时间跨度仅三个月有余。,https://images.tmtpost.com/uploads/images/2026/05/0fc0e675cc48f0c166cbfd459c8f4cf4_1779162617.png,2026-05-19 11:52:15
kr36_news|3815548495142404,kr36_news,https://36kr.com/p/3815548495142404,不换 Kimi 底座，1/10 成本追平 Opus 4.7？Cursor 用 Composer 2.5 反击 Claude Code,AI编程工具Cursor发布Composer 2.5，强化长任务能力降本竞争。,https://img.36krcdn.com/hsossms/20260519/v2_27a6bed1fb45418b98dfb92250829ed0@000000@ai_oswg315315oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-19 11:45:58
kr36_news|3815546161520132,kr36_news,https://36kr.com/p/3815546161520132,"当美国开始""蒸馏""人类：一场关于制造业的灵魂之战","""同事.Skill""火了，但真正的赛博工匠在中国",https://img.36krcdn.com/hsossms/20260519/v2_82f5b0f50014426b948f05fd68af798a@000000@ai_oswg314342oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-19 11:37:50
qbitai_news|419901,qbitai_news,https://www.qbitai.com/2026/05/419901.html,5.20 明天见！拿好这份参会指南｜AIGC2026峰会,提前查好路况，定好闹钟，明天线下见！,https://www.qbitai.com/wp-content/uploads/2026/05/cbadff94f3df2851be1a63bb439279f0.webp,2026-05-19 11:25:02
