id,source,url,headline,abstract,img_url,publish_time
wscn_news|3770884,wscn_news,https://wallstreetcn.com/articles/3770884,谷歌云CEO：自研TPU构筑竞争护城河，第八代芯片即将发布，外部需求已超供给上限,谷歌云CEO披露第八代TPU将拆分为训练(v8T)与推理(v8i)双线，凭借十余年自研芯片积淀构筑结构性护城河。在全球算力荒背景下，谷歌自研芯片大幅降低了模型训练与推理的单位成本，其外部需求远超供给。Kurian警告，缺乏自研芯片且无法靠推理覆盖训练成本的玩家，将面临资金枯竭风险。,https://wpimg-wscn.awtmt.com/d65d91ed-0deb-4646-afc5-5bdf07e2ab46.png,2026-04-25 11:59:29
x_tweets|2047887626364211549,x_tweets,https://x.com/garrytan/status/2047887626364211549,"RT @demishassabis: Thanks for inviting me @garrytan, was awesome to chat and loved the inspirational space! Great to see so many startups b…",,,2026-04-25 11:57:12
x_tweets|2047885415072621045,x_tweets,https://x.com/garrytan/status/2047885415072621045,RT @ycinnewyork: NEW LAWSUIT: Asian-American mom suing Mayor Mamdani and Chancellor Samuels on the expansion of the Discovery program to NY…,,,2026-04-25 11:48:25
x_tweets|2047885030198804664,x_tweets,https://x.com/sama/status/2047885030198804664,Removing all monetization.,,,2026-04-25 11:46:53
qbitai_news|406934,qbitai_news,https://www.qbitai.com/2026/04/406934.html,华人再破硅谷天花板！AI黑马新任CTO，中科大80后,属于所有华人的AI新篇章,https://www.qbitai.com/wp-content/uploads/2026/04/3540006369773a245697a5b5d800d0ed-e1777088745830.png,2026-04-25 11:45:56
x_tweets|2047883265516924976,x_tweets,https://x.com/garrytan/status/2047883265516924976,"Change the party to murder all capitalists (Piker) and destroy the schools (Bowman), brought to you by a tech centimillionaire who is using his money to buy an election (Chakrabarti) No thanks! https://t.co/2NMikjnt41",,https://pbs.twimg.com/media/HGuK-hBboAArOAc.jpg,2026-04-25 11:39:52
x_tweets|2047882580603899915,x_tweets,https://x.com/petergyang/status/2047882580603899915,Check out what else you can make with GPT 5.5 in my video: https://t.co/hdSCW7iaKT,,,2026-04-25 11:37:09
x_tweets|2047882568520102226,x_tweets,https://x.com/petergyang/status/2047882568520102226,Asked GPT 5.5 and Codex to make Star Fox. This is after 15 min of prompting 🔥 https://t.co/GrnBjR6dGj,,https://pbs.twimg.com/amplify_video_thumb/2047882428149325824/img/XIf7uo0JdLMP2Iw9.jpg,2026-04-25 11:37:06
qbitai_news|406892,qbitai_news,https://www.qbitai.com/2026/04/406892.html,0博士组合拿下ICLR时间检验奖！两个GPT天才本科生+二本逆袭LeCun弟子，十年论文终封神,三作者如今齐聚Mira初创,https://www.qbitai.com/wp-content/uploads/2026/04/a691dedd96fcc5a784375599cc7fb2f5.webp,2026-04-25 11:35:53
pingwest_news|313269,pingwest_news,https://www.pingwest.com/a/313269,给AI账单瘦身，成了创业新风口,不再为AI账单焦虑,https://cdn.pingwest.com/portal/2026/04/24/2Z7SpFKQZNYCR0f7B77Bi67JQ7dR9Yy4.jpg,2026-04-25 11:35:14
x_tweets|2047880605204144159,x_tweets,https://x.com/petergyang/status/2047880605204144159,What's brilliant is it's play testing it's own game for fun https://t.co/Z9hh12pcJW,,https://pbs.twimg.com/media/HGuIirNagAA3BRQ.jpg,2026-04-25 11:29:18
x_tweets|2047880433384460344,x_tweets,https://x.com/petergyang/status/2047880433384460344,I should probably go watch Netflix but this is too fun https://t.co/gyfWK791bW,,https://pbs.twimg.com/media/HGuIXyKa8AAbVEX.png,2026-04-25 11:28:37
qbitai_news|406809,qbitai_news,https://www.qbitai.com/2026/04/406809.html,DeepSeek V4报告太详尽了！484天换代之路全公开,mHC用了，Engram留给v5,https://www.qbitai.com/wp-content/uploads/2026/04/截屏2026-04-25-11.26.27-e1777087632388.png,2026-04-25 11:27:22
x_tweets|2047879353313431649,x_tweets,https://x.com/ryolu_/status/2047879353313431649,"switched fully to GPT-5.5 + Composer 2 the perfect duo for intelligence, speed, and cost, only in Cursor",,,2026-04-25 11:24:20
x_tweets|2047878559516225846,x_tweets,https://x.com/petergyang/status/2047878559516225846,wtf it made it...,,,2026-04-25 11:21:10
x_tweets|2047877776988946720,x_tweets,https://x.com/sama/status/2047877776988946720,"If you don't like surveillance, you don't need to pass meaningless ""privacy""/""civil liberties"" legislation, just make CCTV footage, metadata/IP data, etc no longer usable as evidence in civil or criminal cases.",,,2026-04-25 11:18:04
x_tweets|2047877347727249622,x_tweets,https://x.com/garrytan/status/2047877347727249622,RT @KeithNHumphreys: Critical point: over 99.5% of public housing in San Francisco allows illegal drug use. Yet some activists argue that's…,,,2026-04-25 11:16:22
x_tweets|2047877136023986427,x_tweets,https://x.com/garrytan/status/2047877136023986427,"RT @dadiomov: It might feel like we’re living in the steep end of the J-curve, but we ain’t see nothing yet. These two are doing as much as…",,,2026-04-25 11:15:31
x_tweets|2047877131959459925,x_tweets,https://x.com/sama/status/2047877131959459925,RT @AntelopeHill: Would it be considered a based revolutionary action to release a people’s guide on how to anonymously insider trade on Po…,,,2026-04-25 11:15:30
x_tweets|2047876343539310800,x_tweets,https://x.com/sama/status/2047876343539310800,RT @CameronCorduroy: Democratic counties and the voters in them represent the vast majority of GDP and tax revenues you're welcome for our…,,,2026-04-25 11:12:22
x_tweets|2047875721473716302,x_tweets,https://x.com/sama/status/2047875721473716302,No reason to have a fare or go after fare dodger just have the transit cops execute people for being problematic on public transportation.,,,2026-04-25 11:09:54
x_tweets|2047874785565159683,x_tweets,https://x.com/sama/status/2047874785565159683,RT @RugerDobe: I fully reject the idea that random people should be allowed to harm me for fun and I’m not allowed to even discourage it or…,,,2026-04-25 11:06:11
kr36_news|3781656072248578,kr36_news,https://36kr.com/p/3781656072248578,谷歌Jeff Dean重磅论文：弹性大规模分布式预训练终于可行了,Jeff Dean 14年前一作论文未完成的目标，如今又由他亲自实现。,https://img.36krcdn.com/hsossms/20260425/v2_0491b6c90278495fab77bf2566665051@000000@ai_oswg345287oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-04-25 11:04:30
wscn_news|3770880,wscn_news,https://wallstreetcn.com/articles/3770880,新一轮伊朗谈判，但股市已毫不在意，完全聚焦CPU、光通信等“AI瓶颈”,高盛认为当前AI叙事主导美股市场定价，焦点从GPU延伸至CPU与光通信，但霍尔木兹海峡局势未见实质改善，停火脆弱，成品油库存加速消耗。美股技术面与仓位信号趋于脆弱，不对称性已转向下行，高盛对当前位置保持谨慎。,https://wpimg-wscn.awtmt.com/4fa1e26b-8555-4193-85b8-a3c0b46c831d.jpeg,2026-04-25 10:55:35
x_tweets|2047871519762567468,x_tweets,https://x.com/steipete/status/2047871519762567468,GPT 5.5 is definitely a step up in the character game. https://t.co/nXKtkjkZbu,,https://pbs.twimg.com/media/HGuAOP4a0AA5R2B.jpg,2026-04-25 10:53:12
x_tweets|2047871405576868240,x_tweets,https://x.com/sama/status/2047871405576868240,"RT @ThomBrady5: If you win a bet versus Polymarket, they will contact the Department of Justice and ask for you to be thrown in prison for…",,,2026-04-25 10:52:45
x_tweets|2047871238173802983,x_tweets,https://x.com/sama/status/2047871238173802983,RT @LudditeHacker: I am of the theory America has no real civic life and Americans no proper communal experiences after it so it becomes th…,,,2026-04-25 10:52:05
x_tweets|2047866649353797771,x_tweets,https://x.com/kevinweil/status/2047866649353797771,"RT @KentonVarda: Me: GPT 5.5, why is this Worker failing? GPT 5.5: *thinks* It's because of this deep corner case in the Cap'n Proto RPC s…",,,2026-04-25 10:33:51
wscn_news|3770881,wscn_news,https://wallstreetcn.com/articles/3770881,凌晨3点，硅谷炸锅！Anthropic源码意外泄露，51万行代码揭露Claude惊天野心,Anthropic因npm配置失误泄露51.2万行源码，揭示秘密代号“Conway”。该项目显示Claude正从聊天框转型为常驻后台、自主执行任务的“智能体操作系统”，支持Webhook唤醒与跨设备同步。这标志着AI竞争由“对话”转向“代办”，Anthropic正谋求接管下一代计算入口。,https://wpimg-wscn.awtmt.com/208e7239-055b-4492-a0bb-c638ba32c10e.png,2026-04-25 10:32:29
x_tweets|2047862456853430383,x_tweets,https://x.com/petergyang/status/2047862456853430383,Should I ask Codex to make Star Fox next,,,2026-04-25 10:17:11
x_tweets|2047861559075250687,x_tweets,https://x.com/nikunj/status/2047861559075250687,Some of my relatively new favorite follows.. &gt; @amypretzel (texture) &gt; @Vtrivedy10 (harness) &gt; @oliverhamrin (sheer aura) &gt; @jakubkrehel (design) &gt; @deredleritt3r (AI) &gt; @kevg1412 (investing historian) &gt; @jessegenet (homeschooling) Who else should I add?,,,2026-04-25 10:13:37
x_tweets|2047861254359011373,x_tweets,https://x.com/petergyang/status/2047861254359011373,Xchat is a banger Only a matter of time before Cursor becomes Xcode amirite? 🙂,,,2026-04-25 10:12:25
kr36_news|3781562796061445,kr36_news,https://36kr.com/p/3781562796061445,全球CPU龙头股暴力突袭，AI逻辑新主线浮现,GPU不够，CPU顶上。,"https://img.36krcdn.com/hsossms/20260425/v2_ccbb627a58694c288ac5867f6dd91220@000000_oswg129876oswg1280oswg544_img_000?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",2026-04-25 10:10:43
tmtpost_news|7966667,tmtpost_news,https://www.tmtpost.com/7966667.html,GPT-5.5实测：更聪明，也更爱“说谎”,值得尝鲜，但不够可靠。,https://images.tmtpost.com/uploads/images/2026/04/e2d772ae4bf60556c507855c24a3ca1a_1777080853.png,2026-04-25 09:47:50
github_trending|microsoft/typescript-go,github_trending,https://github.com/microsoft/typescript-go,microsoft/typescript-go,"Staging repo for development of native port of TypeScriptTypeScript 7 Not sure what this is? Read the announcement post! Preview A preview build is available on npm as @typescript/native-preview. npm install @typescript/native-preview npx tsgo # Use this as you would tsc. A preview VS Code extension is available on the VS Code marketplace. To use this, set this in your VS Code settings: { ""js/ts.experimental.useTsgo"": true } What Works So Far? This is still a work in progress and is not yet at full feature parity with TypeScript. Bugs may exist. Please check this list carefully before logging a new issue or assuming an intentional change. Feature Status Notes Program creation done Same files and module resolution as TS 6.0. Not all resolution modes supported yet. Parsing/scanning done Exact same syntax errors as TS 6.0 Commandline and tsconfig.json parsing done Done, though tsconfig errors may not be as helpful. Type resolution done Same types as TS 6.0. Type checking done Same errors, locations, and messages as TS 6.0. Types printback in errors may display differently. JavaScript-specific inference and JSDoc in progress Mostly complete, but intentionally lacking some features. Declaration emit not complete. JSX done - Declaration emit in progress Done...",https://opengraph.githubassets.com/cfadce5d81a89a8ebaf615d6824f5912d915aa95f4e38a2eef2b2dd68c4622c4/microsoft/typescript-go,2026-04-25 09:32:23
github_trending|google/osv-scanner,github_trending,https://github.com/google/osv-scanner,google/osv-scanner,"Vulnerability scanner written in Go which uses the data provided by https://osv.dev Use OSV-Scanner to find existing vulnerabilities affecting your project's dependencies. OSV-Scanner provides an officially supported frontend to the OSV database and CLI interface to OSV-Scalibr that connects a project’s list of dependencies with the vulnerabilities that affect them. OSV-Scanner supports a wide range of project types, package managers and features, including but not limited to: Languages: C/C++, Dart, Elixir, Go, Java, Javascript, PHP, Python, R, Ruby, Rust. Package Managers: npm, pip, yarn, maven, go modules, cargo, gem, composer, nuget and others. Operating Systems: Detects vulnerabilities in OS packages on Linux systems. Containers: Scans container images for vulnerabilities in their base images and included packages. Guided Remediation: Provides recommendations for package version upgrades based on criteria such as dependency depth, minimum severity, fix strategy, and return on investment. OSV-Scanner uses the extensible OSV-Scalibr library under the hood to provide this functionality. If a language or package manager is not supported currently, please file a feature request. Underlying database The underlying database, OSV.dev has several benefits in comparison with closed source advisory databases and scanners: Covering most open source language and OS ecosystems (including Git), it’s comprehensive. Each advisory comes...",https://opengraph.githubassets.com/4c9fc14640e672723457d0500b0086b218b42adc5450f08ed899bee05d01711b/google/osv-scanner,2026-04-25 09:32:23
github_trending|deepseek-ai/DeepEP,github_trending,https://github.com/deepseek-ai/DeepEP,deepseek-ai/DeepEP,"DeepEP: an efficient expert-parallel communication libraryDeepEP DeepEP is a communication library tailored for Mixture-of-Experts (MoE) and expert parallelism (EP). It provides high-throughput and low-latency all-to-all GPU kernels, which are also known as MoE dispatch and combine. The library also supports low-precision operations, including FP8. To align with the group-limited gating algorithm proposed in the DeepSeek-V3 paper, DeepEP offers a set of kernels optimized for asymmetric-domain bandwidth forwarding, such as forwarding data from NVLink domain to RDMA domain. These kernels deliver high throughput, making them suitable for both training and inference prefilling tasks. Additionally, they support SM (Streaming Multiprocessors) number control. For latency-sensitive inference decoding, DeepEP includes a set of low-latency kernels with pure RDMA to minimize delays. The library also introduces a hook-based communication-computation overlapping method that does not occupy any SM resource. Notice: the implementation in this library may have some slight differences from the DeepSeek-V3 paper. Performance Normal kernels with NVLink and RDMA forwarding We test normal kernels on H800 (~160 GB/s NVLink maximum bandwidth), with each connected to a CX7 InfiniBand 400 Gb/s RDMA network card (~50 GB/s maximum bandwidth). And we follow the DeepSeek-V3/R1 pretraining setting (4096 tokens per batch, 7168 hidden, top-4 groups, top-8 experts,...",https://opengraph.githubassets.com/ea5587d2b2cfe1fc6665ef56e88e6cd17233cc032181d7a59ad2e4b4506d62e4/deepseek-ai/DeepEP,2026-04-25 09:32:23
github_trending|dani-garcia/vaultwarden,github_trending,https://github.com/dani-garcia/vaultwarden,dani-garcia/vaultwarden,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs An alternative server implementation of the Bitwarden Client API, written in Rust and compatible with official Bitwarden clients [disclaimer], perfect for self-hosted deployment where running the official resource-heavy service might not be ideal. Important When using this server, please report any bugs or suggestions directly to us (see Get in touch), regardless of whatever clients you are using (mobile, desktop, browser...). DO NOT use the official Bitwarden support channels. Features A nearly complete implementation of the Bitwarden Client API is provided, including: Personal Vault Send Attachments Website icons Personal API Key Organizations Collections, Password Sharing, Member Roles, Groups, Event Logs, Admin Password Reset, Directory Connector, Policies Multi/Two Factor Authentication Authenticator, Email, FIDO2 WebAuthn, YubiKey, Duo Emergency Access Vaultwarden Admin Backend Modified Web Vault client (Bundled within our containers) Usage Important The web-vault requires the use a secure context for the Web Crypto API. That means it will only work via http://localhost:8000 (using the port from the example below) or if you enable HTTPS. The recommended way to install and use Vaultwarden is via our container images which are published to ghcr.io, docker.io and quay.io. See which container image to...",https://opengraph.githubassets.com/939b8060013aff0e4235c128af108b8c9715ef41e8463e5a852cf9ae52235d33/dani-garcia/vaultwarden,2026-04-25 09:32:23
