id,source,url,headline,abstract,img_url,publish_time
tmtpost_news|7991745,tmtpost_news,https://www.tmtpost.com/7991745.html,王慧文给AI投资画了一个框,AI时代来了，这个方框又重新进入交易员视野。,https://images.tmtpost.com/uploads/images/2026/05/20260518125337991.png,2026-05-18 13:26:00
tmtpost_news|7991780,tmtpost_news,https://www.tmtpost.com/7991780.html,赛博套利时代：AI黄牛的灰色生意经,而当风口过去，桥上的行人最终会找到更稳妥的路。,https://images.tmtpost.com/uploads/images/2026/05/20260518125017490.png,2026-05-18 13:20:00
x_tweets|2056242750576799931,x_tweets,https://x.com/garrytan/status/2056242750576799931,RT @ghita__ha: super stocked to be powering GBrain - offering $500 free credits to try it out just DM me,,,2026-05-18 13:17:29
tmtpost_news|7991795,tmtpost_news,https://www.tmtpost.com/7991795.html,千问、淘宝打通后，消费者更理智了？,AI劝你别买了。,https://images.tmtpost.com/uploads/images/2026/05/20260518125713887.png,2026-05-18 13:14:00
qbitai_news|419256,qbitai_news,https://www.qbitai.com/2026/05/419256.html,30万奖金池，这道汉语方言对话题等你来解丨第十一届信也科技杯全球AI算法大赛,更有NLPCC2026直通名额,https://www.qbitai.com/wp-content/uploads/2026/05/截屏2026-05-18-13.07.11.png,2026-05-18 13:08:22
kr36_news|3813383017176833,kr36_news,https://36kr.com/p/3813383017176833,DeepSeek融资背后的AI镜像：阿里向左，腾讯向右,同一笔融资，两种AI未来。,https://img.36krcdn.com/hsossms/20260518/v2_c8e3ce1ed27f410b9be9c0a392e9968c@1743780481@ai_oswg1072809oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-18 12:39:27
tmtpost_news|7991655,tmtpost_news,https://www.tmtpost.com/7991655.html,物理AI火了，我的一些新思考,物理AI是AI发展的终极模式，它不仅需要理解人的指令，还要理解物理世界的所有规律。,https://images.tmtpost.com/uploads/images/2026/05/20260518113932633.png,2026-05-18 12:17:00
x_tweets|2056227458467430807,x_tweets,https://x.com/garrytan/status/2056227458467430807,RT @DriftNote_: @tetranow @garrytan @ycombinator Really enjoyed this @garrytan episode on @tetranow The best part was the personal AI mov…,,,2026-05-18 12:16:43
x_tweets|2056227343509934331,x_tweets,https://x.com/garrytan/status/2056227343509934331,RT @tetranow: NEW EPISODE: “The engineers who hate vibe coding and AI the most are the people who would benefit the most from embracing it.…,,,2026-05-18 12:16:16
x_tweets|2056226908564521002,x_tweets,https://x.com/steipete/status/2056226908564521002,RT @RhysSullivan: the average person has only ever used ChatGPT 3.5 Instant and has no idea what the models can do https://t.co/RBcJqOe2eQ,,https://pbs.twimg.com/media/HIiwuOeb0AAeLF7.jpg,2026-05-18 12:14:32
tmtpost_news|7991735,tmtpost_news,https://www.tmtpost.com/7991735.html,“出走”阿里两个月，林俊旸一出手就是20亿美金,“超级个体创业”。,https://images.tmtpost.com/uploads/images/2026/05/20260518114601853.png,2026-05-18 12:01:08
