id,source,url,headline,abstract,img_url,publish_time
kr36_news|3949212725542021,kr36_news,https://36kr.com/p/3949212725542021,机器人GPT-3时刻震动硅谷，0行代码，看一遍秒会，黄仁勋李飞飞参投,硅谷大佬们，迎来久违的集体沸腾时刻,https://img.36krcdn.com/hsossms/20260821/v2_868bfb4b89c94e83b52ba4c35177009b@5888275@ai_oswg856346oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 21:13:43
kr36_news|3949200336780424,kr36_news,https://36kr.com/p/3949200336780424,Token经济转点：OpenClaw、Hermes到本地自研的Agent进化之路,Token Maxing的时代过去了。,https://img.36krcdn.com/hsossms/20260821/v2_8e7dc7491cc945fbac18cc0b6f08330b@5888275@ai_oswg886694oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 21:10:19
kr36_news|3949198571617409,kr36_news,https://36kr.com/p/3949198571617409,Cursor祭出最强“自动打工”模式，一个/goal完爆全场,不用叫醒，Agent主动干活了,https://img.36krcdn.com/hsossms/20260821/v2_d4de629385fd42b5b0de0ff63b2e30f4@5888275@ai_oswg1082183oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 21:03:46
kr36_news|3949138706627719,kr36_news,https://36kr.com/p/3949138706627719,DeepSeek一边涨价一边开源，是又香又臭吗,你是梁文锋，还是梁文谷,https://img.36krcdn.com/hsossms/20260821/v2_acdad311eeba4231a5a33665df33afce@5888275@ai_oswg975442oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 20:56:16
kr36_news|3949138682379651,kr36_news,https://36kr.com/p/3949138682379651,DeepSeek终于长出“眼睛”，V4 Flash视觉模型上线,开眼看世界。,https://img.36krcdn.com/hsossms/20260821/v2_aafcf6dfb59c4b26b51bb66f7442f8f2@5888275@ai_oswg1050748oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 20:51:47
x_tweets|2090779018853499268,x_tweets,https://x.com/garrytan/status/2090779018853499268,Reminder: the datacenter discourse is a documented psyop and they’re winning,,,2026-08-21 20:32:17
x_tweets|2090778439943131275,x_tweets,https://x.com/garrytan/status/2090778439943131275,Legalize building societal infrastructure again,,,2026-08-21 20:29:59
x_tweets|2090778257738310133,x_tweets,https://x.com/garrytan/status/2090778257738310133,RT @Suhail: Just make great things. Find your moat later.,,,2026-08-21 20:29:16
x_tweets|2090777212374876452,x_tweets,https://x.com/mattturck/status/2090777212374876452,RT @mrbenwinn: There are 2 types of NYC invites: 3 months out or day before. Exact same turnout.,,,2026-08-21 20:25:06
kr36_news|3949075883916416,kr36_news,https://36kr.com/p/3949075883916416,神秘新模型“Ox Alpha”突袭 OpenRouter，性能超过 Fable 5？全网盲猜智谱或小米,Ox Alpha 目前在 OpenRouter 上的输入和输出价格均为零。,https://img.36krcdn.com/hsossms/20260821/v2_803da7e543b24be190ee47d5dd53f1eb@5888275@ai_oswg905153oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 20:17:01
wscn_news|3780014,wscn_news,https://wallstreetcn.com/articles/3780014,长江存储科创板IPO已受理：1-3月营收470.42亿元，归母净利润333.79亿元,长江存储科创板IPO获受理，拟募资330亿元用于产线升级与研发。受益于NAND Flash价格大涨，公司2026年一季度营收达470.42亿元，归母净利润达333.79亿元（超2025全年两倍），市占率跃升全球第三。,https://wpimg-wscn.awtmt.com/72656176-223b-4fc2-aa4f-83ba6b6cb925.png,2026-08-21 20:13:46
x_tweets|2090773978529104245,x_tweets,https://x.com/garrytan/status/2090773978529104245,RT @paulg: The way to win at capitalism is to focus on what it actually does (make customers' lives better) rather than the socialist caric…,,,2026-08-21 20:12:15
x_tweets|2090773724341666008,x_tweets,https://x.com/garrytan/status/2090773724341666008,RT @agupta: career ending answer from Markey imo,,,2026-08-21 20:11:15
x_tweets|2090771368401154493,x_tweets,https://x.com/petergyang/status/2090771368401154493,RT @petergyang: I'm on my way back to Vancouver to be with my mom but wanted to take a moment to celebrate crossing 100K subs on YouTube.…,,,2026-08-21 20:01:53
kr36_news|3949157734825091,kr36_news,https://36kr.com/p/3949157734825091,全球第一个“被AI老板开除”的人，花10万美元让AI开店赚钱：4个月亏了1.3万，还学会了“炒人”,AI 最大的问题：不是不会干，而是不一定会主动干。,https://img.36krcdn.com/hsossms/20260821/v2_b6cb5cc1e2cf43d39b1459285439be67@5888275@ai_oswg870803oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 19:56:24
kr36_news|3949100298753666,kr36_news,https://36kr.com/p/3949100298753666,王兴兴的课，梁文锋能补吗？,能考多少分，还得看宇树自己的能耐。,https://img.36krcdn.com/hsossms/20260821/v2_12ae9b9722e54f6489e837405c16c1d7@5888275@ai_oswg967525oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-21 19:46:51
