id,source,url,headline,abstract,img_url,publish_time
x_tweets|2063255157648081133,x_tweets,https://x.com/steipete/status/2063255157648081133,"RT @joshavant: Do I know any passionate Android maintainers? We could use the help on OpenClaw. Grab the repo, start PRing, and drop into…",,,2026-06-06 21:42:17
x_tweets|2063255145480405003,x_tweets,https://x.com/steipete/status/2063255145480405003,RT @jenzhuscott: Massive output uptick due to agentic AI. Complete flat adoption. https://t.co/s6ubPsy0SL,,https://pbs.twimg.com/media/HKFdToma8AAmFIy.jpg,2026-06-06 21:42:14
x_tweets|2063254831511306410,x_tweets,https://x.com/danshipper/status/2063254831511306410,"RT @trevin: The more I use agents, the more I think the human job is the bread, not the meat. Sweat the idea up front. Let agents do the…",,,2026-06-06 21:40:59
x_tweets|2063254549322723463,x_tweets,https://x.com/danshipper/status/2063254549322723463,"RT @ajambrosino: if there’s anything we can all agree on, it’s that the letter C is having a generational run",,,2026-06-06 21:39:52
x_tweets|2063250193559044458,x_tweets,https://x.com/danshipper/status/2063250193559044458,yup,,,2026-06-06 21:22:34
x_tweets|2063245019428094197,x_tweets,https://x.com/garrytan/status/2063245019428094197,"RT @DominicJPino: ""Buy, borrow, die"" is a neat theory for wealthy tax avoidance, but research shows that rich people don't actually use it.…",,,2026-06-06 21:02:00
x_tweets|2063242172107993240,x_tweets,https://x.com/steipete/status/2063242172107993240,RT @joshavant: life update: i've joined the @openclaw foundation as member of technical staff. i couldn't be more excited to be working al…,,,2026-06-06 20:50:41
wscn_news|3774025,wscn_news,https://wallstreetcn.com/articles/3774025,亮眼财报后股价大跌？博通CEO：永远不关心股价，死磕技术客户就不会跑，看好“博通-谷歌-Anthropic”铁三角,博通CEO首度确认与OpenAI合作的定制AI芯片进展顺利，无需微软批准，将于“今年晚些时候投入量产”；同时透露博通深度绑定谷歌TPU以抗衡英伟达，并因押注Anthropic获得惊人技术回报。基于AI算力“贪得无厌”的需求，陈福阳预计公司未来两年营收将翻倍新增超500亿美元，明确表示当下将专注内生增长，暂不考虑并购重组。,https://wpimg-wscn.awtmt.com/3ff395f4-7863-41fe-b48c-e1259e4cc8e5.jpeg,2026-06-06 19:57:32
qbitai_news|431371,qbitai_news,https://www.qbitai.com/2026/06/431371.html,马斯克是SpaceX面子，她才是里子,造火箭的正在批量造巨富,https://www.qbitai.com/wp-content/uploads/2026/06/c86d11a70209774ef08c8c767177138a.jpeg,2026-06-06 18:14:54
kr36_news|3836956769236360,kr36_news,https://36kr.com/p/3836956769236360,Spring 创始人重回一线做 AI 框架，却说：这是人类亲自选择的最后一代框架,模型跑得这么快，Embabel 会不会过时？,https://img.36krcdn.com/hsossms/20260603/v2_f808d2a07a0c4aab9f1ffbce68bbb058@000000@ai_oswg300957oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-06-06 18:04:59
verge_news|dmcyOnBvc3Q6OTQ0MDU4,verge_news,https://www.theverge.com/podcast/944058/ai-laptop-nvidia-build-gemini-spark-vergecast,This is your laptop… on AI,"On The Vergecast: Nvidia’s plan to reboot your PC, Apple’s smart glasses, and the first week of our new daily format.","https://platform.theverge.com/wp-content/uploads/sites/2/2026/06/VRG_VST_0605_Site.jpg?quality=90&strip=all&crop=0,0,100,100",2026-06-06 00:39:07
verge_news|dmcyOnBvc3Q6OTQ0MDQx,verge_news,https://www.theverge.com/policy/944041/new-york-data-center-moratorium,New York lawmakers pass one-year ban on new data centers,It could become the first ban of its kind in a state.,"https://platform.theverge.com/wp-content/uploads/sites/2/2026/04/STKS528_DATA_CENTERS_C.jpg?quality=90&strip=all&crop=0,0,100,100",2026-06-05 23:25:10
