id,source,url,headline,abstract,img_url,publish_time
kr36_news|3953222355123589,kr36_news,https://36kr.com/p/3953222355123589,市值蒸发1900亿，宇树IPO只风光了半天？,编者按：具身智能万亿赛道正在经历一场真实价值与虚高估值的激烈博弈。本篇为《狂奔的机器人》第04期。聚焦宇树上市股价的波动，看机器人公司的短期价值和长期价值。,https://img.36krcdn.com/hsossms/20260824/v2_990b4fcbfaa448d9bdc9c6578293cb48@46958@ai_oswg725571oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 16:03:56
kr36_news|3953207342840968,kr36_news,https://36kr.com/p/3953207342840968,仇太深，奥特曼炮轰A社“反人类”,“Codex名字没起好，我也没用明白”,"https://img.36krcdn.com/hsossms/20260824/v2_fd2ee49face940a1b5c9707f15c3f466@6100851_oswg549744oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",2026-08-24 16:01:16
tmtpost_news|8114523,tmtpost_news,https://www.tmtpost.com/8114523.html,DeepSeek Harness来了：AI开始制造AI了？,环境、反馈和循环成为接下来的竞争重点。,https://images.tmtpost.com/uploads/images/2026/08/20260824153410623.png,2026-08-24 15:56:20
kr36_news|3953103342720646,kr36_news,https://36kr.com/p/3953103342720646,单季资本开支677亿元，阿里为何还要再募800亿港元？,阿里募800亿港元投AI，AI竞争进入重资产阶段,https://img.36krcdn.com/hsossms/20260824/v2_51fe9936725c4da7946c6966af1fcfda@46958@ai_oswg790804oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:56:13
kr36_news|3953106456804488,kr36_news,https://36kr.com/p/3953106456804488,“你以为买的是 DeepSeek Flash，到手可能是 1.5 bit 缩水版”：Pi 核心贡献者谈 AI Token 黑箱,量化掺假、缓存锁死、加密绑定：你的AI订阅正在变成“黑箱套餐”,https://img.36krcdn.com/hsossms/20260824/v2_fce7008107824699a283778bcb50b2f0@000000@ai_oswg281201oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:54:55
pingwest_news|316716,pingwest_news,https://www.pingwest.com/w/316716,开学季福利来袭！京东香港多重学生优惠加持，最快4小时送货上门,,https://cdn.pingwest.com/portal/2026/08/24/portal/2026/08/24/GEZy54F187zynjpH55Dmwjr575Xkrt17,2026-08-24 15:41:09
pingwest_news|316715,pingwest_news,https://www.pingwest.com/w/316715,OpenBMB开源数学自动形式化框架MathForm,据 AIBASE 报道，OpenBMB团队近日正式开源数学自动形式化框架、数据集与模型MathForm，旨在解决数学形式化过程中代码可编译但语义不准确的核心痛点。,https://cdn.pingwest.com/portal/2026/08/24/28xJsK7JT5PPY75hwYTD3zX_rn455742.png,2026-08-24 15:40:12
kr36_news|3953116351158147,kr36_news,https://36kr.com/p/3953116351158147,宇树科技大跌：市值蒸发近2000亿，百米预赛垫底,宇树科技上市四日股价大跌，估值回归商业化落地,https://img.36krcdn.com/hsossms/20260824/v2_1273dab6e83940fa88d7eb7dec05a68f@46958@ai_oswg761236oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:32:19
kr36_news|3953076597292422,kr36_news,https://36kr.com/p/3953076597292422,AI造星大跃进,起手就是一套工业化连招。,https://img.36krcdn.com/hsossms/20260824/v2_5a4e29564ba34a0e85996e052545bcab@46958@ai_oswg833756oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:20:27
kr36_news|3953010763234436,kr36_news,https://36kr.com/p/3953010763234436,硅谷押注的下一个Harness，是整个桌面操作系统,不是 AI 操作系统，是 AI 读得懂的操作系统,https://img.36krcdn.com/hsossms/20260824/v2_ffcf97a18fde47c0b192476f3165fc59@46958@ai_oswg886781oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:13:31
kr36_news|3952671055986054,kr36_news,https://36kr.com/p/3952671055986054,买场景、建团队、借渠道，OpenAI如何做企业服务,最后一公里怎么过。,https://img.36krcdn.com/hsossms/20260824/v2_a0e2b889062d4aff84d25a2ec75466b9@5091053@ai_oswg962643oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:13:03
pingwest_news|316713,pingwest_news,https://www.pingwest.com/w/316713,OpenAI资深研究员Luke Metz加入Meta超级智能实验室,据Axios报道，AI研究员Luke Metz已离开OpenAI，加入Meta超级智能实验室（Superintelligence Labs），直接向首席AI官Alexandr Wang汇报。,https://cdn.pingwest.com/portal/2026/08/24/3F55Fdt5hX8K15MBSbEDr26riJErP5wd.jpg,2026-08-24 15:12:42
kr36_news|3952771277553030,kr36_news,https://36kr.com/p/3952771277553030,演示台之下，工业具身智能到底走到了哪里？,一场从演示台到生产线的产业反思,https://img.36krcdn.com/hsossms/20260824/v2_3b64e6a634f348bab604bb6b8fa1b356@5091053@ai_oswg999059oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:10:58
kr36_news|3952769912405129,kr36_news,https://36kr.com/p/3952769912405129,机器人的“试用期”结束了？,具身智能的下半场，拼的是交付。,https://img.36krcdn.com/hsossms/20260824/v2_7cd60353c34641edb0cdc79bbb2bc8e3@5091053@ai_oswg894951oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:10:20
kr36_news|3952731504344453,kr36_news,https://36kr.com/p/3952731504344453,英伟达AI刷爆ARC-AGI-3，华人班底一口气屠了183关,账最后都结到了老黄的显卡上,https://img.36krcdn.com/hsossms/20260824/v2_664d23982d5948939e88a11f9bc91189@5091053@ai_oswg1126960oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:08:26
kr36_news|3952680722857346,kr36_news,https://36kr.com/p/3952680722857346,Anthropic：AI没有导致失业率的增加,三大奇点：软件奇点、经济奇点、科斯奇点。,https://img.36krcdn.com/hsossms/20260824/v2_1e6cc05255fc4f6590804f5a1f5cb731@5091053@ai_oswg962939oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-24 15:08:02
kr36_news|3947977664347270,kr36_news,https://36kr.com/p/3947977664347270,李泽湘投过的商业园林机器人完成数千万融资，瞄准海外绿地智能运维｜硬氪首发,商业园林智能作业平台，提供可复制、能降本增效的新生产力方案。,"https://img.36krcdn.com/hsossms/20260824/v2_ae68d7f0193e43469397712fd2e34495@6022551_oswg149668oswg1053oswg495_img_jpg?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",2026-08-24 15:07:48
qbitai_news|478469,qbitai_news,https://www.qbitai.com/2026/08/478469.html,单芯片到万卡集群体系化突破 中诚华隆HL200推理芯片及超节点集群重磅发布,定义国产推理算力新范式 赋能万卡级AI推理算力规模化落地,https://www.qbitai.com/wp-content/uploads/2026/08/caa7be6d050ecb06f608a37cba1d8464.jpeg,2026-08-24 15:04:36
verge_news|dmcyOnF1aWNrUG9zdDo5ODM2ODQ=,verge_news,https://www.theverge.com/ai-artificial-intelligence/983684/the-internet-of-slop,The internet of slop.,,,2026-08-24 14:51:48
pingwest_news|316711,pingwest_news,https://www.pingwest.com/w/316711,达摩院发布肝脏肿瘤AI模型DAMO LiON，辅助医生精准识别肝转移,"达摩院今天宣布，发布医疗影像AI模型DAMO LiON，作为""AI安全员""协助医生阅片，重点提升原发性肝癌及易被忽视的肝转移病灶检出率。实验显示，该模型识别恶性肿瘤的准确率高于放射科医生；在AI协助下，医生阅片用时减少27%，恶性肿瘤敏感性提高11.5%，初级医生可达到资深医生水平。",https://cdn.pingwest.com/portal/2026/08/24/bE9pQT975Zjjw3jANWe6YsZn3f3FJjCP.png,2026-08-24 14:51:00
x_tweets|2091779461650006514,x_tweets,https://x.com/steipete/status/2091779461650006514,More blog posts should come with theme songs.,,,2026-08-24 14:47:41
