id,source,url,headline,abstract,img_url,publish_time
x_tweets|2049347897310003443,x_tweets,https://x.com/petergyang/status/2049347897310003443,This is actually brilliant for personal agents @Shpigford - stealing this for my OpenClaw now. https://t.co/gghJwyIA1W,,https://pbs.twimg.com/media/HHC_DWyakAASQzB.png,2026-04-29 12:39:48
x_tweets|2049345724559847585,x_tweets,https://x.com/petergyang/status/2049345724559847585,I have alot of respect for solo AI builders. The world is their playground now.,,,2026-04-29 12:31:10
qbitai_news|410937,qbitai_news,https://www.qbitai.com/2026/04/410937.html,不卷参数卷架构，这个开源模型把图像理解和生成统一了,全网开源，即刻可用,https://www.qbitai.com/wp-content/uploads/2026/04/cfd2374b2343c9e1b71cf3a2958ec221.webp,2026-04-29 12:27:03
wscn_news|3771189,wscn_news,https://wallstreetcn.com/articles/3771189,"借鉴车市经验，未来“修机器人""可能比""造机器人""更赚钱",摩根士丹利预测，全球机器人新销售规模2050年将达25万亿美元，但真正的价值洼地在于下游生态。借鉴美国汽车经销商模式，新车销售虽占收入50%，毛利润却仅占20%，而零部件、服务、融资保险等下游利润是新车的4倍。据此推算，包含售后服务在内的机器人经济总收入规模或扩大2至3倍。,https://wpimg-wscn.awtmt.com/9f43638f-4511-4556-bcc8-0724f2f27f0f.jpeg,2026-04-29 12:21:51
qbitai_news|410791,qbitai_news,https://www.qbitai.com/2026/04/410791.html,10万引普林斯顿刘壮最新访谈：架构没那么重要，数据才是王道,记忆才是AI最大瓶颈，智能体只是权宜之计,,2026-04-29 12:20:49
kr36_news|3787353669721351,kr36_news,https://36kr.com/p/3787353669721351,和Anthropic CEO一起发过Nature，他用Claude Code复活三年烂尾代码,把Claude Code当实习生带，比招人好使,https://img.36krcdn.com/hsossms/20260429/v2_f5be5574a4054248954d0a9631f2530b@5091053@ai_oswg992053oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-04-29 12:15:36
kr36_news|3787351214857479,kr36_news,https://36kr.com/p/3787351214857479,刚刚，“云计算一哥”版龙虾发布，奥特曼打着官司也要云站台,GPT-5.5马上也能用了,https://img.36krcdn.com/hsossms/20260429/v2_019c389d8b7247b8812549defd9078c5@5091053@ai_oswg990199oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-04-29 12:14:50
kr36_news|3787360224681221,kr36_news,https://36kr.com/p/3787360224681221,GPT之父把AI扔回1930年：没见过一行代码，却「发明」了Python,活久见,https://img.36krcdn.com/hsossms/20260429/v2_a5eef400c7154bc9a19e84e64999aa6c@5091053@ai_oswg1101321oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-04-29 12:14:26
qbitai_news|410738,qbitai_news,https://www.qbitai.com/2026/04/410738.html,百度GenFlow 4.0发布，Office三件套全包了，还能养「牛马虾」,十分钟干完一周活,https://www.qbitai.com/wp-content/uploads/2026/04/图片2.png,2026-04-29 12:12:02
tmtpost_news|7971686,tmtpost_news,https://www.tmtpost.com/7971686.html,一个以知识沉淀为核心的产品，在Agent时代真的有不可替代的价值吗？,腾讯ima-copilot模式最新评测，从龙虾到知识大脑：当Agent会干活之后，我们还需要什么？,https://images.tmtpost.com/uploads/images/2026/04/a9f5f1e4cb80f60e46a3fda830f4ff3e_1777435757.png,2026-04-29 12:09:00
pingwest_news|313394,pingwest_news,https://www.pingwest.com/w/313394,数字中国建设峰会福州开幕，腾讯邀您进入“Agent时代”,,https://cdn.pingwest.com/portal/2026/04/29/portal/2026/04/29/yWSAiXS19h7S325AZ878_meKhm3mYHpm,2026-04-29 12:05:46
x_tweets|2049337947066183856,x_tweets,https://x.com/nikunj/status/2049337947066183856,Did you listen to me anon? https://t.co/NcxfP9hB2t,,https://pbs.twimg.com/media/HHCt4OrbUAAkhIA.jpg,2026-04-29 12:00:16
x_tweets|2049334723009458388,x_tweets,https://x.com/garrytan/status/2049334723009458388,kind of hilarious this works https://t.co/z1JYNjn65m,,https://pbs.twimg.com/media/HHCzDekaIAEKyi4.jpg,2026-04-29 11:47:27
