id,source,url,headline,abstract,img_url,publish_time
x_tweets|2057489793898918045,x_tweets,https://x.com/sama/status/2057489793898918045,I now understand why communist regimes and the jacbins went after priests and burn down religious institutions.,,,2026-05-21 23:52:47
x_tweets|2057487818553704568,x_tweets,https://x.com/sama/status/2057487818553704568,RT @Heroine__P_: Not enough people talk about this but people who use soyjaks are the inevitable consequence of imageboard culture divorced…,,,2026-05-21 23:44:56
x_tweets|2057487475983929388,x_tweets,https://x.com/claudeai/status/2057487475983929388,What are you making with Claude Design?,,,2026-05-21 23:43:35
x_tweets|2057487474117546089,x_tweets,https://x.com/claudeai/status/2057487474117546089,https://t.co/gFnVB1QeWx,,,2026-05-21 23:43:34
x_tweets|2057487463518548073,x_tweets,https://x.com/claudeai/status/2057487463518548073,"Tinkering, prototyping, and seeing what happens with Claude Design:",,,2026-05-21 23:43:32
x_tweets|2057486322319905258,x_tweets,https://x.com/garrytan/status/2057486322319905258,"Sometimes AI can just be really really fun It's important to remind yourself that. If you want some fun in your life, try Pops",,,2026-05-21 23:39:00
x_tweets|2057485028095828189,x_tweets,https://x.com/adityaag/status/2057485028095828189,Two of my favorite people (sorry @rsanghvi) on stage together.,,,2026-05-21 23:33:51
x_tweets|2057483525754941876,x_tweets,https://x.com/danshipper/status/2057483525754941876,RT @jacobgoldstein: 🔥 from @every CEO @danshipper: Automation is a lie. Bots need people! https://t.co/mMQDJ7moEm,,https://pbs.twimg.com/amplify_video_thumb/2057482667088613376/img/GzZfkNEjCliItNzm.jpg,2026-05-21 23:27:53
x_tweets|2057482895653036261,x_tweets,https://x.com/sama/status/2057482895653036261,RT @StatisticUrban: @LondonNewLibs milk would be even cheaper if governments across the west stopped intervening in dairy markets lol cana…,,,2026-05-21 23:25:23
wscn_news|3772853,wscn_news,https://wallstreetcn.com/articles/3772853,高盛英伟达财报点评：AI算力资本支出浪潮尚未触顶,高盛认为，英伟达季报验证了一个关键判断：AI算力支出的上行周期远未结束，投资可持续性正在改善。英伟达推动Token成本每年下降70%以上，而云厂商售价持稳，单位利润显著扩宽，进而支撑其持续加大资本开支，形成正向循环。,https://wpimg-wscn.awtmt.com/283e42f2-bd72-4047-a319-e239d5525acd.png,2026-05-21 22:45:38
x_tweets|2057471178588258786,x_tweets,https://x.com/garrytan/status/2057471178588258786,"*In the shorter term less humans doing the measuring and a lot more measurement via agents It’s a good point: can the measuring people become builders? The beauty is yes, humans can.",,,2026-05-21 22:38:49
x_tweets|2057467859555783080,x_tweets,https://x.com/garrytan/status/2057467859555783080,Attention is the rarest and purest form of generosity. —Simone Weil,,,2026-05-21 22:25:38
x_tweets|2057467796611567915,x_tweets,https://x.com/mattturck/status/2057467796611567915,"RT @FirstMarkCap: Excited to welcome @StellaDKelley to our Talent team at FirstMark! Stella joins us from True Search, where she led sear…",,,2026-05-21 22:25:23
x_tweets|2057462304149778588,x_tweets,https://x.com/nikunj/status/2057462304149778588,"ex founders are THE driving force helping scale some of the most iconic companies (@tryramp, @mercor_ai, @figma, @AnthropicAI, @cognition and others). if you are an ex founder wanting to hang out with a stellar peer group, sign up for our next event!",,,2026-05-21 22:03:33
x_tweets|2057461736517611613,x_tweets,https://x.com/swyx/status/2057461736517611613,indicative although there are very important confounders here that have nothing to do with models https://t.co/tKL5zyhjRV,,,2026-05-21 22:01:18
verge_news|dmcyOnBvc3Q6OTM0ODY5,verge_news,https://www.theverge.com/podcast/934869/elon-musk-sam-altman-openai-suit-loss-pointless,Musk v. Altman: Much ado about nothing,We sent Liz Lopatto to <em>Musk v. Altman</em> and all we got was this episode of <em>Decoder</em>,"https://platform.theverge.com/wp-content/uploads/sites/2/2026/05/VRG_DCD_MuskvAltman.jpg?quality=90&strip=all&crop=0,0,100,100",2026-05-21 22:00:00
x_tweets|2057461110052442169,x_tweets,https://x.com/petergyang/status/2057461110052442169,Still learning to get better but two things I try to focus on in my interviews are asking about: 1. Real practical examples 2. Topics I'm genuinely curious about 📌 Watch my latest episode here: https://t.co/3t2gRrgrlC https://t.co/dEgCAdmuD3,,https://pbs.twimg.com/media/HI2R2z2aQAAIPvz.jpg,2026-05-21 21:58:49
x_tweets|2057459835277652255,x_tweets,https://x.com/petergyang/status/2057459835277652255,More here: https://t.co/aGryzobxA3,,,2026-05-21 21:53:45
x_tweets|2057458509353017585,x_tweets,https://x.com/amasad/status/2057458509353017585,RT @MazMHussain: If this is what they do to Westerners in public you can only imagine what is happening to Palestinians away from cameras i…,,,2026-05-21 21:48:29
verge_news|dmcyOnBvc3Q6OTM1MjI5,verge_news,https://www.theverge.com/science/935229/spacex-anthropic-ipo-ai-capacity-deal-colossus,Anthropic is paying $15 billion a year for access to Elon Musk’s data centers,The financial details were included in SpaceX’s recently released IPO filing. It includes a clause in which either company can terminate the deal within 90 days.,"https://platform.theverge.com/wp-content/uploads/sites/2/2026/04/STK269_ANTHROPIC_2_D.webp?quality=90&strip=all&crop=0,0,100,100",2026-05-21 21:35:52
wscn_news|3772852,wscn_news,https://wallstreetcn.com/articles/3772852,SpaceX IPO引发大地震：大资金不满AB股设置，马斯克需在火星建成100万居民殖民地,双层股权设计下马斯克掌握约85%投票权，普通投资者几乎无治理影响力，引发养老金等机构反弹。此外，招股书将火星百万人口与超大算力等远期目标绑定估值，令28.5万亿美元市场叙事被质疑更偏愿景而非可验证财务基础。,https://wpimg-wscn.awtmt.com/6d2f7ec1-e02e-4b00-a67f-97be6755eb0b.png,2026-05-21 21:34:14
x_tweets|2057450520613138797,x_tweets,https://x.com/swyx/status/2057450520613138797,previous kbench,,,2026-05-21 21:16:44
x_tweets|2057446893639348338,x_tweets,https://x.com/garrytan/status/2057446893639348338,"There is a transition here for people across the workforce: the working world needs fewer measurers and more builders More revenue means there will be more activity and more building, and in the shorter term less measuring",,,2026-05-21 21:02:19
x_tweets|2057446484027887630,x_tweets,https://x.com/garrytan/status/2057446484027887630,RT @StartupArchive_: Alexandr Wang on why Paul Graham’s “Schlep Blindness” essay was seminal for Scale AI “One of the secrets to Scale AI…,,,2026-05-21 21:00:41
x_tweets|2057446406257004679,x_tweets,https://x.com/garrytan/status/2057446406257004679,"Matt Mahan on Ezra Klein, laying out the most pragmatic approach to homelessness in California: Convert rundown motels into transitional housing. House people from the local neighborhood first. No-encampment zones only AFTER offering real alternatives. Result: 911 calls drop. Blight drops. Neighborhoods stabilize. Meanwhile the state spends $1M per unit on new affordable housing that takes years to build. This is what happens when a politician actually cares about the outcomes for homeless people before writing policy. https://t.co/RXTiAd7OEq",,,2026-05-21 21:00:23
verge_news|dmcyOnBvc3Q6OTM1MDU2,verge_news,https://www.theverge.com/ai-artificial-intelligence/935056/google-vibe-coding-first-android-app-gemini-ai-studio,I can’t believe how fast Google vibe coded my first Android app,"Google AI Studio does what it says on the tin: prompt to phone, in minutes flat.","https://platform.theverge.com/wp-content/uploads/sites/2/2026/05/verge-mood-gemini-google-ai-studio.jpg?quality=90&strip=all&crop=0,5.5555555555556,100,88.888888888889",2026-05-21 21:00:00
kr36_news|3818980797466243,kr36_news,https://36kr.com/p/3818980797466243,同一天，谷歌和阿里说了什么？,科技巨头们服务的，已经不是“人”了,https://img.36krcdn.com/hsossms/20260521/v2_0e7bc89dc1a2491fbe6849f3a07e300a@5888275@ai_oswg1058510oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 20:55:49
x_tweets|2057444240569864580,x_tweets,https://x.com/swyx/status/2057444240569864580,"this one no, sadly im not an investor https://t.co/HvFRMxRn2p",,,2026-05-21 20:51:47
x_tweets|2057442586579906966,x_tweets,https://x.com/garrytan/status/2057442586579906966,"This is a scam There will be no GBrain, GStack or any other token https://t.co/pDkrbQbzHK",,https://pbs.twimg.com/media/HI2BIPjagAAXSpw.jpg,2026-05-21 20:45:12
wscn_news|3772841,wscn_news,https://wallstreetcn.com/articles/3772841,小米新品发布会：大屏旗舰17 Max售价4799元起，跑车级SUV YU7 GT震撼上市,"小米17 Max搭载6.9英寸超窄直屏、8000mAh金沙江电池、徕卡2亿像素主摄及第五代骁龙8至尊平台，国补后到手价4299元起。小米YU7 GT定价38.99万元起，最大马力达1003匹，零百加速2.92秒，雷军将其定位为""原汁原味纯血GT+跑车级SUV""。",https://wpimg-wscn.awtmt.com/a3c6b008-e8e4-4fe9-9710-9ada8ac3ab2b.png,2026-05-21 20:41:57
wscn_news|3772845,wscn_news,https://wallstreetcn.com/articles/3772845,闪送Q1降本换利润，但增长难题未解,未来的故事是AI与低空物流。,https://wpimg-wscn.awtmt.com/c64cdedd-6b5a-48d9-8f4a-151f1dd84e20.png,2026-05-21 20:09:44
kr36_news|3818972597142664,kr36_news,https://36kr.com/p/3818972597142664,AI东风，能送长鑫上万亿市值吗？,日进斗金,https://img.36krcdn.com/hsossms/20260521/v2_35da8393a8fd44fd85ec8c180026f754@5888275@ai_oswg1033698oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 19:59:14
wscn_news|3772843,wscn_news,https://wallstreetcn.com/articles/3772843,30亿元的光刻机将量产，台积电不要，英特尔难撑大盘，ASML：沙漠中没食物了,ASML耗时近十年研发的High-NA EUV光刻机即将投入商用，单台售价超4亿美元，被视为下一代先进制程核心设备。但市场正陷入尴尬：台积电因成本过高选择改造现有EUV实现2nm量产，三星、SK海力士仅小规模试水，仅英特尔率先接盘。与此同时，中国市场空间被持续压缩，ASML面临“技术最强、设备最贵，却缺少足够买家”的商业化压力。,https://wpimg-wscn.awtmt.com/94905678-ebd1-475d-b762-291cdafc90ad.png,2026-05-21 19:49:35
kr36_news|3818909512687875,kr36_news,https://36kr.com/p/3818909512687875,为了还原具身智能科研市场的全貌，我们找了多个头部高校聊聊,具身智能「最大客户说」,https://img.36krcdn.com/hsossms/20260521/v2_49ceb47077db4b7eaf5480429fbf69ac@5888275@ai_oswg989706oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 19:49:11
kr36_news|3818942804050823,kr36_news,https://36kr.com/p/3818942804050823,AI 错杀之后，美股软件板块短暂反弹还是彻底反转？,被 AI 误杀的美股 SaaS，正在迎来一场估值复仇,https://img.36krcdn.com/hsossms/20260521/v2_7e121dea90fa48659040dfba9c1d467e@5888275@ai_oswg992434oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 19:22:34
kr36_news|3818940918727810,kr36_news,https://36kr.com/p/3818940918727810,宇树科技的同行冲击IPO，由90后哈工大博士带领，腾讯、深创投入股,尚未盈利,https://img.36krcdn.com/hsossms/20260521/v2_74a7059e75a54f11a6a9dcd4285abf67@5888275@ai_oswg920992oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 19:22:05
kr36_news|3818940869280643,kr36_news,https://36kr.com/p/3818940869280643,断供OpenAI，Anthropic买下全球1/4开发者都在用的工具商,刚刚，Anthropic买下了SDK工具公司Stainless，从开源MCP到收购Stainless，Anthropic的智能体棋盘已集齐模型、接口、连接三件套。,https://img.36krcdn.com/hsossms/20260521/v2_b632c3c46e9248fabb82e073767d1b2b@5888275@ai_oswg990157oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-21 19:17:58
