id,source,url,headline,abstract,img_url,publish_time
kr36_news|3834038018287488,kr36_news,https://36kr.com/p/3834038018287488,不限时免费，全球榜单前十AI Lab开放全模态API，我先替你测了,代码、图片、视频免费生成！,https://img.36krcdn.com/hsossms/20260601/v2_999ce5a83c904869a2bdb7f3204095e4@1743780481@ai_oswg1063054oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-06-01 14:16:51
qbitai_news|427238,qbitai_news,https://www.qbitai.com/2026/06/427238.html,OpenAI重返机器人赛道！四大核心岗位开招,年薪超200万,https://www.qbitai.com/wp-content/uploads/2026/06/62eeb04edfafedee45fa1b1f0711d253.png,2026-06-01 14:11:12
kr36_news|3831564438169473,kr36_news,https://36kr.com/p/3831564438169473,只需几个抽象符号替代思维链，就能将推理成本压缩11倍,A、B、C、D、E、F……,https://img.36krcdn.com/hsossms/20260530/v2_607e3662ad6e42518d59d8ff08058458@000000@ai_oswg351879oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-06-01 13:59:43
kr36_news|3831266999887490,kr36_news,https://36kr.com/p/3831266999887490,手机上跑MoE？Meta提出MobileMoE，iPhone 16 Pro提速3.8倍,内存更省、速度更快,https://img.36krcdn.com/hsossms/20260601/v2_88597d5929e84af49eab594b89dd540c@1743780481@ai_oswg1052705oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-06-01 13:58:14
x_tweets|2061325512924860601,x_tweets,https://x.com/steipete/status/2061325512924860601,RT @vincent_koc: Super proud to be collaborating with @nvidia to analyze and release the largest SKILL security dataset based on @openclaw…,,,2026-06-01 13:54:34
x_tweets|2061322524114264126,x_tweets,https://x.com/sama/status/2061322524114264126,"If you're rightwing and a practicing christian you have an OBLIGGATION to either go fight to defend Israel or if you have kids make them go. It's what the bible says, after all.",,,2026-06-01 13:42:41
qbitai_news|427141,qbitai_news,https://www.qbitai.com/2026/06/427141.html,Token贵只因你喂给模型的垃圾太多了丨@亚马逊王晓野AIGC2026,Demo从来都不难做，难的是让它在企业生产环境里真正跑起来,https://www.qbitai.com/wp-content/uploads/2026/06/Xnip2026-06-01_13-03-28.jpg,2026-06-01 13:32:24
qbitai_news|427142,qbitai_news,https://www.qbitai.com/2026/06/427142.html,材料版AlphaFold来了！40个工业任务全方位SOTA，AI4S迎来行业大突破,叠加LLM“训练buff”，材料AI终于学会了“物理直觉”,https://www.qbitai.com/wp-content/uploads/2026/06/c8131f1e359464aa0e06b912d86f2c5c.webp,2026-06-01 13:25:27
x_tweets|2061312610172051900,x_tweets,https://x.com/adityaag/status/2061312610172051900,Indian Dynamism. @arctusaerospace https://t.co/BlqExiWYMp,,https://pbs.twimg.com/media/HJtA4lgXAAMjg7M.jpg,2026-06-01 13:03:18
x_tweets|2061307769760739655,x_tweets,https://x.com/sama/status/2061307769760739655,RT @ChristianityOn: My podcast in a nutshell,,,2026-06-01 12:44:04
