id,source,url,headline,abstract,img_url,publish_time
kr36_news|3944524490866050,kr36_news,https://36kr.com/p/3944524490866050,机器流量首次超过人类，互联网进入“三体流量时代”？,瑞数信息《自动化威胁报告》揭示安全新变量,https://img.36krcdn.com/hsossms/20260818/v2_f309037a548649d0806fc0cc66d165b8@5888275@ai_oswg1105422oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:58:19
kr36_news|3944808034450568,kr36_news,https://36kr.com/p/3944808034450568,"具身智能重走""电表老路""？AIoT的涅槃，在于等待与希望",出海收利润，小脑做价值，运维接空位,https://img.36krcdn.com/hsossms/20260818/v2_c93565e872c4424d9b468cef559b5688@5888275@ai_oswg1014669oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:55:05
kr36_news|3944824419850112,kr36_news,https://36kr.com/p/3944824419850112,被高估的视触觉：容易复制的生意，能有多大投资价值？,学术繁荣与产业可行性的分野,https://img.36krcdn.com/hsossms/20260818/v2_4f76b87f0b9242b89ef61576a005df5a@5888275@ai_oswg939498oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:54:20
kr36_news|3944862351071106,kr36_news,https://36kr.com/p/3944862351071106,AI疯狂生成一切，审美降级之下什么才是核心竞争力？,“驯化”审美也成了AI时代的一门生意,https://img.36krcdn.com/hsossms/20260818/v2_bf313218187e481484e8cd52d7117e7e@5888275@ai_oswg1029213oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:52:34
kr36_news|3944868537400457,kr36_news,https://36kr.com/p/3944868537400457,AI猎奇动物视频，一种新类型B级片？,AI奇兽千千万，看完忘一半。,https://img.36krcdn.com/hsossms/20260818/v2_52a2a9e570f94228a7380ea46c789496@5888275@ai_oswg951534oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:39:58
wscn_news|3779718,wscn_news,https://wallstreetcn.com/articles/3779718,刚刚，GPT-6代号再泄露！或将周四见,OpenAI下一代模型Astra（代号mewfour/传为GPT-6）发布在即，引发全网关注。泄漏信息显示，该模型已在Codex最高推理档位下测试UI组件，且在预训练阶段即采用原生多智能体架构。此前测试中，Astra仅用约2000美元Token成本便破解10个十年级数学难题。,https://wpimg-wscn.awtmt.com/87bb8dd8-5f0e-451d-bfa5-59799171a076.png,2026-08-18 20:38:21
kr36_news|3944926732441222,kr36_news,https://36kr.com/p/3944926732441222,融资900亿，机器人大厂在资本时代互搏,百亿估值扎堆涌现，具身智能的大厂也崛起了,https://img.36krcdn.com/hsossms/20260818/v2_dfb2fda68712440b9ff7fe6a52d87398@5888275@ai_oswg1031815oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:37:45
x_tweets|2089693147412463904,x_tweets,https://x.com/thenanyu/status/2089693147412463904,"RT @sheherenow_: hi favorite @figma friends can you pleeeeease stop limiting remote MCP to approved clients, or approve oh-my-pi, or give u…",,,2026-08-18 20:37:25
x_tweets|2089692801537560610,x_tweets,https://x.com/thenanyu/status/2089692801537560610,I wish it was a better watch https://t.co/5hMKjTJo8Q,,,2026-08-18 20:36:03
pingwest_news|316460,pingwest_news,https://www.pingwest.com/a/316460,iQOO Neo11 至尊版、Z11S 双机发布：把预算花在刀刃上,一台主攻2K游戏体验，一台把电池做到10000mAh,https://cdn.pingwest.com/portal/2026/08/14/X0amj62SBhdz7r6bC0FCs4TWfHQTrNnM.jpg,2026-08-18 20:23:08
scmp_news|Q29udGVudDozNjZiNjQ1Zi00ZWVlLTQxN2QtYTM5Yy1iZDM2NmJlN2U3OGY=,scmp_news,https://www.scmp.com/business/china-evs/article/3364458/xiaomi-no-rush-turn-vast-ai-spending-profits-despite-earnings-slump,Xiaomi ‘in no rush’ to turn vast AI spending into profits despite earnings slump,"The Chinese tech firm has seen its net profits decline for three consecutive quarters, as it rapidly ramps up AI-related R&D spending.",https://cdn.i-scmp.com/sites/default/files/styles/1200x800/public/d8/images/canvas/2026/08/18/98781497-3f22-4e43-85b8-4f29ea4d77f8_3beabc82.jpg?itok=rlQPjthz&v=1787055685,2026-08-18 20:21:27
kr36_news|3944930559245449,kr36_news,https://36kr.com/p/3944930559245449,“我不会写代码，只是个Vibe Coder啊，”靠AI捣鼓的App爆火后，1亿美元大公司找他接单，他却慌了……,或许，这才是 Vibe Coder 最值得抓住的机会？,https://img.36krcdn.com/hsossms/20260818/v2_237d5612d9274597acd41c2b8a01a1d1@5888275@ai_oswg923551oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:21:25
kr36_news|3944931606117769,kr36_news,https://36kr.com/p/3944931606117769,通用AI助手，难逃互联网老路？,有渠道，就有收费站,https://img.36krcdn.com/hsossms/20260818/v2_5e7ee262d9284d46bbf17028c9f77177@5888275@ai_oswg879201oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:20:24
kr36_news|3944933275925640,kr36_news,https://36kr.com/p/3944933275925640,M3发布后，MiniMax走了一员大将,Agent的个人驱动时代结束了吗？,https://img.36krcdn.com/hsossms/20260818/v2_f6504e714be84db8815f0f687cf13f58@5888275@ai_oswg851903oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:19:02
kr36_news|3944955640282244,kr36_news,https://36kr.com/p/3944955640282244,刚刚，GPT-6代号再泄露，或将周四见,2000美元破解十年难题,https://img.36krcdn.com/hsossms/20260818/v2_630d897846c241c2b507fb0170c76756@5888275@ai_oswg1108861oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-08-18 20:15:06
