id,source,url,headline,abstract,img_url,publish_time
x_tweets|2059588865887744243,x_tweets,https://x.com/danshipper/status/2059588865887744243,RT @nickbaumann_: neat! Codex is annotating Ableton to tell me exactly how to do something https://t.co/kzBId80IvZ,,https://pbs.twimg.com/media/HJTHgPrbUAAExJ-.jpg,2026-05-27 18:53:45
kr36_news|3827354186847105,kr36_news,https://36kr.com/p/3827354186847105,断网解题，Claude Mythos推翻Erdős 80年猜想，比OpenAI更短更漂亮,AI独立推翻了80年前的Erdős单位距离猜想,"https://img.36krcdn.com/hsossms/20260527/v2_586bc50c5de24c8dbb20e07796dd4692@46958_oswg982492oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",2026-05-27 18:53:15
kr36_news|3827354342167168,kr36_news,https://36kr.com/p/3827354342167168,算力租赁，头部玩家的暴富赛道,算力风口来了。但风不是均匀地吹到每个人身上。在算力这个赛道上，参与者都在抢，抢资源、抢客户、抢时间。而政府，用老周的话说，要抢“秩序”。,https://img.36krcdn.com/hsossms/20260527/v2_adbc1969b6fb4346ae40867b16b4650c@46958@ai_oswg1025686oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 18:52:02
kr36_news|3827354345411464,kr36_news,https://36kr.com/p/3827354345411464,实锤，GPT-5.5「降智」被抓，OpenAI官方文档认了,GPT-5.5被曝静默降模换芯，OpenAI屡陷降智争议,https://img.36krcdn.com/hsossms/20260527/v2_ff01cb69be19472696d4c260bab6bee7@46958@ai_oswg784854oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 18:51:31
kr36_news|3827405787173760,kr36_news,https://36kr.com/p/3827405787173760,Speech LLM 的下一个突破口：你的语音大模型可以是个「带韵律的文本模型」,仅仅需要约 1000 小时 的语音训练数据，就可以在 3B 和 7B 参数规模上，实现业界最低 Modality Gap！,https://img.36krcdn.com/hsossms/20260527/v2_e3aec403f58f4ceca5a7d8d2d84681ae@46958@ai_oswg934609oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 18:49:32
tmtpost_news|8004327,tmtpost_news,https://www.tmtpost.com/8004327.html,小米大模型永久降价99%，正面对标DeepSeek？,小米也要入局大模型之战了？,https://images.tmtpost.com/uploads/images/2026/05/a076f18ee06f4a803845b0bbc0b1b001_1779877154.png,2026-05-27 18:32:00
kr36_news|3827353884414851,kr36_news,https://36kr.com/p/3827353884414851,大模型也需要睡觉，让AI打个盹，醒来更聪明,解越难的题，越要多睡会儿,https://img.36krcdn.com/hsossms/20260527/v2_183461e074ac4f33b4b5e76b0dec92d3@46958@ai_oswg1033408oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 18:09:46
kr36_news|3827353790059143,kr36_news,https://36kr.com/p/3827353790059143,7B打败o3、GPT-5，医学AI智能体让模型学会“看哪里、怎么看”,医学AI Agent到了关键拐点,https://img.36krcdn.com/hsossms/20260527/v2_8d2ba0b0137a400db43f8fac6ee91aab@46958@ai_oswg989438oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 18:09:33
tmtpost_news|8003425,tmtpost_news,https://www.tmtpost.com/8003425.html,Agent化的OS：拼的不是AI，是底盘,智能是看得见的那一层，真正决定胜负的，是看不见的底盘。端侧OS Agent这场仗，OS厂商拼的不是AI，而是三层能力底盘：系统级AI Runtime、可控芯片、端云模型矩阵。三层咬合越深，差异化空间越大、护城河越厚——这是一场以代际衡量的工程长跑，没有捷径。,https://images.tmtpost.com/uploads/images/2026/05/2869ebf5bfbdd4973a6c774d57210a37_1779873315.png,2026-05-27 18:02:12
wscn_news|3773220,wscn_news,https://wallstreetcn.com/articles/3773220,卖内存的万亿狂欢，买内存的利润腰斩,AI长期协议让美光摆脱周期束缚，市值冲破万亿美元，一年暴涨8倍。而小米等手机厂商正遭遇“产能被抢、价格被宰”的困境——为剩余产能支付“天价”内存，导致其一季度经调整净利润同比暴跌43.1%。,https://wpimg-wscn.awtmt.com/3c4c2386-ddb0-4d9c-bc2d-627ddb69e3b2.png,2026-05-27 17:57:28
x_tweets|2059570756540158016,x_tweets,https://x.com/swyx/status/2059570756540158016,"RT @madhavsinghal_: latent space pod is still very underrated, especially on the applied side of things glad that they have kept it very h…",,,2026-05-27 17:41:47
x_tweets|2059570654056521959,x_tweets,https://x.com/swyx/status/2059570654056521959,RT @michael_chomsky: ngl Latent Space is quietly the best podcast in the tech space right now by far. The quality of conversation is insan…,,,2026-05-27 17:41:23
qbitai_news|425881,qbitai_news,https://www.qbitai.com/2026/05/425881.html,1400亿Agent入场，“流量”这条护城河要塌了,看到大厂押注Agent生态的新方向,https://www.qbitai.com/wp-content/uploads/2026/05/9036caef2b28c952a37251622ebf5f3e.webp,2026-05-27 17:31:05
wscn_news|3773202,wscn_news,https://wallstreetcn.com/articles/3773202,纳指新高，科技股还有哪些机会？瑞银点出四大方向,瑞银认为，核心逻辑在于市场定价与基本面的背离，正是超额收益来源。该行从600家科技及通信公司中锁定四大投资机会：基本面拐点（代表股：博通，2027年现金流投资回报率预计超80%）、优质滞涨股（代表股：埃森哲，估值折价创历史最大）、被错误定价衰退的财富复利机（代表股：微软）、情绪错配股（代表股：安费诺）。,https://wpimg-wscn.awtmt.com/82d58446-e515-4b43-8b9f-68be4b79058e.png,2026-05-27 17:08:36
wscn_news|3773235,wscn_news,https://wallstreetcn.com/articles/3773235,恒生港美科技指数将纳入SpaceX,恒生港美科技指数将更新编算方法，新增太空探索技术公司（SpaceX）至指定美国上市成分股名单。此项变更将以SpaceX确认上市作实，届时8只美国上市成分股比重将重新调整为等权重并生效。,https://wpimg-wscn.awtmt.com/a4f29154-50fd-4aa0-90db-4ed87fe9ec9d.jpeg,2026-05-27 16:57:49
wscn_news|3773228,wscn_news,https://wallstreetcn.com/articles/3773228,“别轻易做空”！标普创70年罕见八周连阳，华尔街最高看向8250点,美股夏季强势反弹，标普500连涨八周，创1952年来第二强八周涨幅。美光暴涨推升“融涨”讨论，但分析认为，当前由成分股远期盈利大幅提升驱动，属于“出色盈利动能”而非盲目投机。Ed Yardeni将年底标普500目标价上调至8250点，为华尔街同业最高预测；高盛亦上调目标价至8000点。,https://wpimg-wscn.awtmt.com/a2756b17-b29c-4105-ac83-83b5b8085f38.png,2026-05-27 16:51:14
kr36_news|3827259464585862,kr36_news,https://36kr.com/p/3827259464585862,小米紧跟DeepSeek宣布大模型API永久降价，最高降幅99%,此次小米取消了传统定价中区分上下文窗口长度的做法，并对Token Plan计费体系进行优化。,https://img.36krcdn.com/hsossms/20260527/v2_ff8de0522b844f01805035eb9e3aee99@46958@ai_oswg828097oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 16:48:44
kr36_news|3827245075042944,kr36_news,https://36kr.com/p/3827245075042944,稳住基本盘的小米，紧追DeepSeek,存储涨价，成本端有压力；“人车家”并行，结构端有答案,https://img.36krcdn.com/hsossms/20260527/v2_9e7894e1168342839788e3079f05806c@46958@ai_oswg972292oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 16:45:34
wscn_news|3773221,wscn_news,https://wallstreetcn.com/articles/3773221,AI Agent是苹果的大机会？,"美银证券将苹果目标价从330美元大幅上调至380美元，逻辑直指代理式AI时代的核心命题：赢家不一定是模型最强者，而是掌控用户意图、权限、支付与信任的入口平台。iPhone天然坐拥这一交汇点，Agentic Siri到2030年或带来最高650亿美元增量收入，前提是Siri必须从""会回答""真正进化为""能执行""。",https://wpimg-wscn.awtmt.com/9eb2ee8e-5ba3-458d-9a25-991c85cfd735.png,2026-05-27 16:35:18
tmtpost_news|8003947,tmtpost_news,https://www.tmtpost.com/8003947.html,日赚上百美金的AI中转站，为何被抓？,卖低价AI的圈子，突然慌了,https://images.tmtpost.com/uploads/images/2026/05/40e907b74043a46814b09965710c08d2_1779867136.png,2026-05-27 16:01:37
kr36_news|3827070038302728,kr36_news,https://36kr.com/p/3827070038302728,涨价、卡审、分成下滑，AI剧拐点：有人退圈、有人坚守，不提质就出局,AI剧漫剧遇三重冲击，行业洗牌，各方探索出路,https://img.36krcdn.com/hsossms/20260527/v2_aeb2d999441440b28504fd0bee82dd95@46958@ai_oswg1124595oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 15:58:55
kr36_news|3827076263138182,kr36_news,https://36kr.com/p/3827076263138182,DeepSeek研究员让AI自己研究自己，AI执笔99%，6天搞定45页论文,DeepSeek和GPT联手执笔，76分钟速成初稿。,https://img.36krcdn.com/hsossms/20260527/v2_0cbbf0a5572d478ca411117d9e64798a@46958@ai_oswg1013494oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 15:50:45
kr36_news|3827039726130054,kr36_news,https://36kr.com/p/3827039726130054,三星按下一场史上最长罢工，但揭下了AI时代贫富差距的遮羞布,三星这场还没开始就已经被按住的史上最长罢工，本质上是AI时代芯片产业链“价值分配机制”的第一次正面冲突。,https://img.36krcdn.com/hsossms/20260527/v2_29e803b701f04049a8d4a53c3a59e84c@000000@ai_oswg434949oswg1536oswg722_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,2026-05-27 15:48:13
x_tweets|2059541924269421012,x_tweets,https://x.com/swyx/status/2059541924269421012,"RT @gordic_aleksa: new in-depth blog post time: Inside the Transformer: The Life of a Token a deep dive into a modern dense transformer,…",,,2026-05-27 15:47:13
x_tweets|2059541122758939052,x_tweets,https://x.com/swyx/status/2059541122758939052,RT @fayazara: Introducing Screendrop - a screenshot tool for everyone Opensource Host your own cloud with R2 + a tiny little hono worker N…,,,2026-05-27 15:44:02
verge_news|dmcyOnF1aWNrUG9zdDo5Mzc5MDE=,verge_news,https://www.theverge.com/ai-artificial-intelligence/937901/people-sure-do-hate-googles-ai-search-updates,People sure do hate Google’s AI Search updates.,,,2026-05-27 15:37:08
